title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"A Turtle's Tale 2: Sammy's Escape from Paradise",movie,"Adventure, Animation, Family",2012,tt2288005,5.6,2660,
"The Young Guns",movie,Western,1956,tt0049974,5.7,152,
"Jupiter's Darling",movie,"Adventure, Comedy, Fantasy",1955,tt0048239,5.7,726,
"Paul Robeson: Tribute to an Artist",movie,"Biography, Documentary, Music",1979,tt0079704,7.5,536,
"The Normal Heart",movie,"Biography, Drama, History",2014,tt1684226,7.9,38704,
Dallas,movie,"Drama, Western",1950,tt0042372,6.2,1634,
"Pitch Perfect",movie,"Comedy, Music, Romance",2012,tt1981677,7.1,340836,
Wichita,movie,Western,1955,tt0048806,6.9,2568,
"Goodbye, My Fancy",movie,"Comedy, Romance",1951,tt0043595,6,1024,
"Cool Kids Don't Cry",movie,"Drama, Family, Sport",2012,tt1800372,7.4,4275,
Paddington,movie,"Adventure, Comedy, Family",2014,tt1109624,7.3,147296,
"All Is Well",movie,Drama,2011,tt1773377,6.4,54,
"One Nation Under Dog",movie,"Documentary, News",2012,tt2140221,7.6,269,
"White House Down",movie,"Action, Drama, Thriller",2013,tt2334879,6.3,243495,
"Olympus Has Fallen",movie,"Action, Thriller",2013,tt2302755,6.5,300185,
"Dragnet Girl",movie,"Crime, Drama, Romance",1933,tt0024120,6.9,1195,
"The Iceman Tapes: Conversations with a Killer",movie,Documentary,1992,tt0874289,7.5,1145,
"The Olympics in Mexico",movie,"Documentary, Sport",1969,tt0064756,7.1,160,
Pusinky,movie,"Comedy, Drama",2007,tt0422981,5.9,462,
"Big Top Scooby-Doo!",movie,"Adventure, Animation, Comedy",2012,tt2235542,6.7,2365,
"Behind the Candelabra",movie,"Biography, Drama, Music",2013,tt1291580,7,46373,
"Flower Buds",movie,Drama,2011,tt1741246,6.5,218,
"Orbis Pictus",movie,"Drama, Fantasy",1997,tt0133137,7.2,379,
"The Grand Budapest Hotel",movie,"Comedy, Drama",2014,tt2278388,8.1,925984,
"Tonight or Never",movie,"Comedy, Romance",1931,tt0022489,6.5,1777,
"Hard Times: Lost on Long Island",movie,Documentary,2012,tt2223810,7.3,225,
"Shouting Fire: Stories from the Edge of Free Speech",movie,Documentary,2009,tt1333657,7.4,306,
Lore,movie,"Drama, Romance, War",2012,tt1996310,7.1,16264,
"Assassin's Creed",movie,"Action, Adventure, Sci-Fi",2016,tt2094766,5.6,214445,
"Happiness Never Comes Alone",movie,"Comedy, Romance",2012,tt1872880,6.5,5692,
"The Karamazov Brothers",movie,Drama,2008,tt1080716,7.5,1278,
"About Time",movie,"Comedy, Drama, Fantasy",2013,tt2194499,7.8,412323,
"The Hobbit: The Battle of the Five Armies",movie,"Adventure, Fantasy",2014,tt2310332,7.4,596596,
"Batman: The Dark Knight Returns, Part 1",movie,"Action, Animation, Crime",2012,tt2313197,7.9,65365,
"Granny's Funeral",movie,"Comedy, Drama",2012,tt2399495,6,977,
"My Reputation",movie,"Drama, Romance",1946,tt0038765,7,2007,
"Polski film",movie,Comedy,2012,tt2197242,6.2,184,
"Nic proti nicemu",movie,Comedy,2011,tt1937261,6.4,35,
"The Confidant",movie,"Comedy, Drama, History",2012,tt2066986,6.3,265,
"DonT Stop",movie,"Drama, Music",2012,tt1934241,6.2,159,
"Forest Creatures",movie,"Comedy, Thriller",2010,tt1517248,6.6,800,
"Without Warning: The James Brady Story",movie,Drama,1991,tt0103275,6.3,312,
"Mea Maxima Culpa: Silence in the House of God",movie,Documentary,2012,tt2111478,8,4177,
"Badman's Country",movie,Western,1958,tt0051394,5.5,285,
"The Incredible Burt Wonderstone",movie,Comedy,2013,tt0790628,5.9,77072,
Godzilla,movie,"Action, Adventure, Sci-Fi",2014,tt0831387,6.4,453921,
Angel,movie,Drama,2005,tt0448992,5.1,329,
"After Lucia",movie,Drama,2012,tt2368749,7.1,7220,
"Ernest & Celestine",movie,"Adventure, Animation, Comedy",2012,tt1816518,7.8,23286,
"Fort Dobbs",movie,Western,1958,tt0051628,6.8,973,
"Un día en el paraíso",movie,"Comedy, Romance",2003,tt0309817,5.7,262,
"30° couleur",movie,"Comedy, Drama",2012,tt2113587,4.8,127,
"Inventing David Geffen",movie,"Biography, Documentary, History",2012,tt2515126,7.6,604,
"Do Not Disturb",movie,"Comedy, Drama, Romance",2012,tt2193782,4.9,801,
"Left of the Dial",movie,Documentary,2005,tt0454866,6.8,188,
"Barbie: The Princess & the Popstar",movie,"Animation, Family, Musical",2012,tt2396690,5.9,3361,
Nebraska,movie,Drama,2013,tt1821549,7.7,126188,
"Paradise: Faith",movie,Drama,2012,tt2371824,6.7,5476,
"The Kissing Bandit",movie,"Comedy, Musical, Western",1948,tt0040513,5.3,738,
"A Month in Thailand",movie,Comedy,2012,tt2186665,5.7,654,
"The Blue Tiger",movie,"Adventure, Comedy, Family",2012,tt2251519,5.8,159,
"The Hunger Games: Mockingjay - Part 1",movie,"Action, Adventure, Sci-Fi",2014,tt1951265,6.6,524363,
"The Hunger Games: Mockingjay - Part 2",movie,"Action, Adventure, Sci-Fi",2015,tt1951266,6.6,393805,
Mama,movie,"Fantasy, Horror, Thriller",2013,tt2023587,6.2,195922,
"Before Midnight",movie,"Drama, Romance",2013,tt2209418,7.9,179220,
"Capturing Mary",movie,Drama,2007,tt0899052,6.7,2194,
"The Grand Heist",movie,"Action, Comedy, History",2012,tt2448584,6.2,998,
"First Cousin Once Removed",movie,Documentary,2012,tt2615134,7.5,417,
"Freedom on My Mind",movie,Documentary,1994,tt0109839,7.9,371,
"Long Live the Family",movie,"Crime, Drama",2011,tt2241479,6.7,158,
"The Dream Team",movie,"Comedy, Sport",2012,tt1850394,5.4,4036,
"The Girl",movie,"Biography, Drama",2012,tt2132485,6.2,7328,
"Promised Land",movie,Drama,2012,tt2091473,6.6,40496,
"A Perfect Plan",movie,"Adventure, Comedy, Romance",2012,tt1986843,6.3,10184,
"George Lopez: It's Not Me, It's You",movie,"Comedy, Documentary",2012,tt2270274,5.4,314,
"Clear History",movie,Comedy,2013,tt2279864,6.4,20065,
Carrie,movie,"Drama, Horror, Thriller",2013,tt1939659,5.8,152248,
"Scenes from a Marriage",movie,Drama,1974,tt6725014,8.3,9576,
"Miss Evers' Boys",movie,"Drama, War",1997,tt0119679,7.1,1495,
"Tom and Jerry: Robin Hood and His Merry Mouse",movie,"Action, Adventure, Animation",2012,tt2423422,6.3,1462,
"Jurassic World",movie,"Action, Adventure, Sci-Fi",2015,tt0369610,6.9,701720,
"The Latino List: Volume 2",movie,Documentary,2012,tt2690556,6.1,17,
"In the Shadow",movie,"Crime, Drama, Thriller",2012,tt1860359,7.1,1963,
"The Secret Bride",movie,Drama,1934,tt0026973,6.1,741,
Trolls,movie,"Adventure, Animation, Comedy",2016,tt1679335,6.4,96732,
"Already Famous",movie,Comedy,2011,tt2323453,6.8,80,
"Sekal Has to Die",movie,Drama,1998,tt0163019,7.3,1064,
"Solar Eclipse",movie,"Adventure, Documentary",2011,tt2140287,7.7,32,
"The Lego Movie",movie,"Action, Adventure, Animation",2014,tt1490017,7.7,401969,
"Edge of Tomorrow",movie,"Action, Adventure, Sci-Fi",2014,tt1631867,7.9,771974,
"Winter's Tale",movie,"Drama, Fantasy, Mystery",2014,tt1837709,6.1,58184,
"The Education of Mohammad Hussein",movie,"Documentary, Drama, Short",2013,tt2386922,5.6,128,
"Kings Point",movie,"Comedy, Documentary, Drama",2012,tt2109153,6.6,251,
"Mondays at Racine",movie,"Documentary, Family, Short",2012,tt2083264,7.5,353,
"Hold Up!",movie,"Comedy, Crime, Thriller",2012,tt2203951,6.3,846,
Lóve,movie,"Drama, Romance",2011,tt2165959,6.2,286,
"Arrow in the Dust",movie,Western,1954,tt0046722,5.7,534,
"De marathon",movie,"Comedy, Drama, Sport",2012,tt2401621,7.5,7861,
"We're the Millers",movie,"Comedy, Crime",2013,tt1723121,7,506304,
"A Haunted House",movie,"Comedy, Fantasy, Horror",2013,tt2243537,5.1,52180,
"The Bounty Hunter",movie,"Drama, Western",1954,tt0046801,6.6,1475,
"No One Dies in Lily Dale",movie,"Documentary, Drama, History",2011,tt1609145,5.6,163,
"Fire with Fire",movie,"Action, Crime, Mystery",2012,tt1925431,5.6,27998,
"Haute Cuisine",movie,"Biography, Comedy",2012,tt2094877,6.4,7070,
"In Pursuit of Honor",movie,"Drama, Western",1995,tt0113399,7,1837,
"The Return of Bulldog Drummond",movie,"Action, Mystery, Thriller",1934,tt0025710,5.5,409,
"Chasing Rainbows",movie,Comedy,2012,tt1872167,7,671,
"I Wake Up Yesterday",movie,"Comedy, Sci-Fi",2012,tt2321471,6.2,579,
"Beauty in Trouble",movie,"Comedy, Drama",2006,tt0449303,6.7,1040,
Primo,movie,Drama,2005,tt0466932,7.5,185,
"Justice League",movie,"Action, Adventure, Fantasy",2017,tt0974015,6,491684,
"Batman: The Dark Knight Returns, Part 2",movie,"Action, Animation, Crime",2013,tt2166834,8.3,59148,
"Houston, We Have a Problem!",movie,Comedy,2016,tt5518022,7.8,3771,
"The Mouthpiece",movie,Drama,1932,tt0023240,7.1,628,
Sabotage,movie,"Action, Crime, Drama",2014,tt1742334,5.7,67557,
"Black Panthers",movie,"Documentary, Short",1968,tt0209942,7.4,2900,
"Robot Chicken: DC Comics Special",movie,"Animation, Comedy, Sci-Fi",2012,tt2381287,7.7,1972,
"The 100 Year-Old Man Who Climbed Out the Window and Disappeared",movie,"Adventure, Comedy",2013,tt2113681,7,43510,
"The Leap Years",movie,Romance,2008,tt0470420,5.9,177,
"The First Texan",movie,"Biography, Drama, History",1956,tt0049211,6.2,662,
"The Double",movie,"Comedy, Drama, Mystery",2013,tt1825157,6.4,54273,
"Triple 9",movie,"Action, Crime, Drama",2016,tt1712261,6.3,79871,
Getaway,movie,"Action, Thriller",2013,tt2167202,4.4,25639,
"War and Peace, Part I: Andrei Bolkonsky",movie,"Drama, War",1965,tt0059884,8.1,2334,
"Exodus: Gods and Kings",movie,"Action, Adventure, Drama",2014,tt1528100,6,183374,
"Flight of the Conchords",movie,Comedy,2005,tt0666198,8.6,312,
"Agent Hamilton: But Not If It Concerns Your Daughter",movie,"Action, Drama, Thriller",2012,tt1856047,5.6,3796,
"Crulic - The Path to Beyond",movie,"Animation, Biography, Documentary",2011,tt1996223,7.6,832,
"In Vogue: The Editor's Eye",movie,Documentary,2012,tt2476624,7.3,787,
"The Devil's Child",movie,"Drama, Horror, Thriller",1997,tt0123036,4,532,
"War and Peace, Part II: Natasha Rostova",movie,Drama,1965,tt0061162,7.9,1993,
"War and Peace, Part III: The Year 1812",movie,"Drama, History, War",1967,tt0062455,8.3,1972,
"War and Peace, Part IV: Pierre Bezukhov",movie,Drama,1967,tt0062456,8.1,1843,
"The Wind Rises",movie,"Animation, Biography, Drama",2013,tt2013293,7.8,106359,
"The Tale of The Princess Kaguya",movie,"Animation, Drama, Family",2013,tt2576852,8,58223,
"I Give It a Year",movie,"Comedy, Romance",2013,tt2244901,5.7,40087,
"Paradise: Hope",movie,Drama,2013,tt2371834,6.6,5267,
"Scooby-Doo! Mask of the Blue Falcon",movie,"Action, Adventure, Animation",2012,tt2586070,6.6,2374,
Ambushed,movie,"Action, Drama, Thriller",1998,tt0138289,5.8,794,
"Man at War",movie,Documentary,2012,tt2508838,6.8,58,
"Boldog új élet",movie,Drama,2007,tt0944188,6.6,78,
"Chance of a Lifetime",movie,"Comedy, Drama, Romance",1998,tt0132032,5.8,275,
"Oldies But Goldies",movie,"Adventure, Comedy, Drama",2012,tt2559232,6.3,120,
"August: Osage County",movie,"Comedy, Drama",2013,tt1322269,7.2,97539,
"All Is Lost",movie,"Action, Adventure, Drama",2013,tt2017038,6.9,85396,
"Devil's Knot",movie,"Biography, Crime, Drama",2013,tt0804463,6.1,24814,
"The Angry Birds Movie",movie,"Action, Adventure, Animation",2016,tt1985949,6.3,110896,
"Riding Shotgun",movie,Western,1954,tt0047413,6.4,1456,
"Bicycling with Molière",movie,"Comedy, Drama",2013,tt2207050,6.6,3222,
Interstellar,movie,"Adventure, Drama, Sci-Fi",2014,tt0816692,8.7,2342624,
Transcendence,movie,"Drama, Sci-Fi, Thriller",2014,tt2209764,6.2,243020,
"Fruitvale Station",movie,"Biography, Crime, Drama",2013,tt2334649,7.5,88584,
"On My Way",movie,"Comedy, Drama",2013,tt2289538,6.4,2657,
"White Bird in a Blizzard",movie,"Drama, Mystery, Thriller",2014,tt2238050,6.4,30718,
"The Purge",movie,"Horror, Sci-Fi, Thriller",2013,tt2184339,5.8,251370,
"Are We Alone?",movie,Documentary,2009,tt1430071,7.1,10,
"Journeys with George",movie,Documentary,2002,tt0312848,6.8,729,
Max,movie,Comedy,2012,tt2390281,5.1,308,
"Miracle in Cell No. 7",movie,"Comedy, Drama",2013,tt2659414,8.1,25157,
Faro,movie,"Adventure, Drama",2013,tt2188741,5.6,469,
"Life According to Sam",movie,"Biography, Documentary, Drama",2013,tt2558550,8.1,982,
"Manhunt: The Inside Story of the Hunt for Bin Laden",movie,"Documentary, History, War",2013,tt2475544,6.7,1252,
"Valentine Road",movie,"Crime, Documentary",2013,tt2577990,7,2031,
Domestic,movie,"Comedy, Drama, Family",2012,tt2527190,6.6,599,
"Hotel Transylvania 2",movie,"Adventure, Animation, Comedy",2015,tt2510894,6.6,152787,
"Child's Pose",movie,Drama,2013,tt2187115,7.3,9029,
"Parachute Jumper",movie,"Action, Crime, Drama",1933,tt0024426,6.4,1357,
"I Spy Returns",movie,"Action, Adventure, Comedy",1994,tt0110094,4.8,419,
"Madly Madagascar",movie,"Animation, Comedy, Family",2013,tt2702348,6.1,2753,
"How I Live Now",movie,"Action, Adventure, Drama",2013,tt1894476,6.4,32739,
"Crisis: Behind a Presidential Commitment",movie,"Documentary, History, News",1963,tt0263238,7.8,906,
"The Little Gangster",movie,Drama,1990,tt0100357,6.7,533,
"New World",movie,"Action, Crime, Drama",2013,tt2625030,7.5,27722,
"Superman: Unbound",movie,"Action, Adventure, Animation",2013,tt2617456,6.6,14174,
"Homeless: The Motel Kids of Orange County",movie,Documentary,2010,tt1706603,6.4,455,
"Curse of Chucky",movie,"Horror, Thriller",2013,tt2230358,5.6,45830,
"Robert Klein: The Amorous Busboy of Decatur Avenue",movie,"Comedy, Documentary, Music",2005,tt0495751,6.3,75,
"Lost River",movie,"Drama, Fantasy, Mystery",2014,tt2366608,5.7,19540,
"To Please a Lady",movie,"Action, Romance, Sport",1950,tt0043052,6.2,1237,
"Love is in the Air",movie,"Comedy, Romance",2013,tt2298384,6.3,5397,
"In Tahrir Square: 18 Days of Egypt's Unfinished Revolution",movie,"Adventure, Documentary, History",2012,tt2034696,7,168,
"Furious 7",movie,"Action, Thriller",2015,tt2820852,7.1,427144,
"Billy and Buddy",movie,"Comedy, Family",2013,tt2538654,4.4,816,
"American Hustle",movie,"Crime, Drama",2013,tt1800241,7.2,509763,
"La vraie vie des profs",movie,Comedy,2013,tt2638096,3.8,344,
"Paper Planes",movie,"Comedy, Drama, Romance",2009,tt1353804,5.7,183,
"Two Monks",movie,"Drama, Horror, Mystery",1934,tt0025062,7,821,
"Paul F. Tompkins: Driven to Drink",movie,"Comedy, Short",1999,tt0263286,6.7,154,
Möbius,movie,"Drama, Thriller",2013,tt2106550,6.1,5931,
"Inherent Vice",movie,"Comedy, Crime, Drama",2014,tt1791528,6.6,114320,
Frank,movie,"Comedy, Drama, Music",2014,tt1605717,6.9,83534,
Jappeloup,movie,"Biography, Drama, Sport",2013,tt2018079,6.6,1921,
"Drinking Buddies",movie,"Comedy, Drama, Romance",2013,tt2265398,6.1,61761,
"Mel Brooks and Dick Cavett Together Again",movie,Comedy,2011,tt2071526,8,123,
"Phil Spector",movie,"Biography, Drama, Music",2013,tt1745862,6.2,8249,
"It Boy",movie,"Comedy, Romance",2013,tt2186812,6.3,12666,
"Gasland Part II",movie,Documentary,2013,tt2795078,7.6,1752,
"Whoopi Goldberg Presents Moms Mabley",movie,"Comedy, Documentary",2013,tt2319863,7.9,355,
"Free Birds",movie,"Adventure, Animation, Comedy",2013,tt1621039,5.8,27266,
"Little Old New York",movie,"Comedy, Romance",1923,tt0014205,6.3,1140,
"Mary and Martha",movie,Drama,2013,tt2284766,6.8,3669,
"Shoot-Out at Medicine Bend",movie,Western,1957,tt0050963,6.5,862,
"Lego Batman: The Movie - DC Super Heroes Unite",movie,"Action, Adventure, Animation",2013,tt2465238,6.4,5945,
"Veronica Mars",movie,"Crime, Drama, Mystery",2014,tt2771372,6.7,55657,
Massacre,movie,"Action, Drama",1934,tt0025479,6.9,329,
"Hard as Nails",movie,Documentary,2007,tt1010267,5.4,218,
"3 A.M. 3D",movie,Horror,2012,tt2563548,5.4,997,
"The Great Beauty",movie,Drama,2013,tt2358891,7.7,102259,
"We Are the Nobles",movie,Comedy,2013,tt2222394,7.3,11016,
"The Raid 2",movie,"Action, Crime, Thriller",2014,tt2265171,7.9,135689,
"T2 Trainspotting",movie,"Comedy, Crime, Drama",2017,tt2763304,7.1,137244,
"Point of Origin",movie,"Crime, Drama, Thriller",2002,tt0285917,5.8,1588,
"Babe Ruth",movie,"Biography, Documentary, Sport",1998,tt0166497,7.2,281,
"Justice League: The Flashpoint Paradox",movie,"Action, Adventure, Animation",2013,tt2820466,8.1,62485,
Daylight,movie,"Drama, Mystery, Thriller",2013,tt2359002,7,4321,
"A Haunted House 2",movie,"Comedy, Fantasy, Horror",2014,tt2828996,4.7,24587,
"Deliver Us from Evil",movie,"Crime, Horror, Mystery",2014,tt2377322,6.2,88706,
"The End",movie,Documentary,2004,tt0402162,7.2,156,
"Fall to Grace",movie,Documentary,2013,tt2763308,5.9,155,
"22 Jump Street",movie,"Action, Comedy, Crime",2014,tt2294449,7,422990,
"The Legend of Hercules",movie,"Action, Adventure, Fantasy",2014,tt1043726,4.3,57106,
"The Trials of Ted Haggard",movie,Documentary,2009,tt1364306,6.6,381,
"The Portuguese Falcon",movie,"Action, Comedy, History",2015,tt1941478,6.9,2114,
"Star Trek Beyond",movie,"Action, Adventure, Sci-Fi",2016,tt2660888,7,264757,
"Whimsical Illusions",movie,Short,1909,tt0223507,6.3,667,
René,movie,Documentary,2008,tt1334606,7.4,246,
"The Last Days on Mars",movie,"Adventure, Horror, Sci-Fi",2013,tt1709143,5.5,39867,
"American Sniper",movie,"Action, Biography, Drama",2014,tt2179136,7.3,550463,
"Dead Mine",movie,"Action, Horror",2012,tt2171847,4.5,3419,
"Blood Ties",movie,"Action, Crime, Drama",2013,tt1747958,6.5,21693,
"Third Person",movie,"Drama, Romance",2013,tt2343793,6.3,29918,
"The Other Woman",movie,"Comedy, Romance",2014,tt2203939,6,156627,
"Lone Survivor",movie,"Action, Biography, Drama",2013,tt1091191,7.5,315538,
"Lock-Up: The Prisoners of Rikers Island",movie,"Crime, Documentary",1994,tt0113684,7.5,253,
Neighbors,movie,Comedy,2014,tt2004420,6.3,337867,
Collide,movie,"Action, Adventure, Crime",2016,tt2126235,5.7,17787,
"Muhammad Ali's Greatest Fight",movie,"Biography, Drama",2013,tt2061756,6.7,2631,
"The Witch",movie,"Fantasy, Short",1906,tt0132179,6.4,902,
Annie,movie,"Comedy, Drama, Family",2014,tt1823664,5.4,42168,
"50 to 1",movie,Drama,2014,tt1777595,6.3,2371,
"Tour De Force",movie,"Comedy, Sport",2013,tt2849498,5.9,695,
"Mermaids: The New Evidence",movie,Sci-Fi,2013,tt2954660,4.3,383,
"Déjà Vu",movie,Drama,2013,tt2577862,5.9,198,
Joséphine,movie,"Comedy, Romance",2013,tt2430044,5.8,1576,
"Tom and Jerry's Giant Adventure",movie,"Adventure, Animation, Comedy",2013,tt3108584,5.9,1167,
"George Stevens: A Filmmaker's Journey",movie,"Biography, Documentary",1984,tt0087322,7.7,522,
Homeland,movie,"Comedy, Drama",2013,tt2844994,6.2,717,
"Young Mr. Jazz",movie,"Comedy, Short",1919,tt0010930,6.4,703,
"Three Many Weddings",movie,"Comedy, Romance",2013,tt2418440,6.2,5876,
Tapia,movie,"Documentary, Sport",2013,tt2260052,7.8,291,US
"50 Children: The Rescue Mission of Mr. and Mrs. Kraus",movie,"Documentary, History",2013,tt2131674,7.6,460,
"Wrestling Queens",movie,"Comedy, Sport",2013,tt2330546,5.5,675,
"Badges of Fury",movie,"Action, Comedy, Crime",2013,tt2644714,4.5,3222,
"Virginity Sucks",movie,Comedy,2006,tt0479117,2.3,209,
"Thunder and the House of Magic",movie,"Adventure, Animation, Comedy",2013,tt3148834,6.2,7671,
"Scooby-Doo! Stage Fright",movie,"Adventure, Animation, Comedy",2013,tt3025994,6.8,2598,
"The Man from U.N.C.L.E.",movie,"Action, Adventure, Comedy",2015,tt1638355,7.2,346824,
"Before I Go to Sleep",movie,"Drama, Mystery, Thriller",2014,tt1726592,6.3,86958,
Philomena,movie,"Biography, Comedy, Drama",2013,tt2431286,7.6,105657,
Boycott,movie,"Drama, History",2001,tt0255851,7.1,1173,
"The Judge",movie,"Crime, Drama, Mystery",2014,tt1872194,7.4,213590,
"Our Kind of Traitor",movie,"Action, Crime, Drama",2016,tt1995390,6.3,24836,
"The Imitation Game",movie,"Biography, Drama, Thriller",2014,tt2084970,8,852856,
"In the Heart of the Sea",movie,"Action, Adventure, Biography",2015,tt1390411,6.9,155110,
"Miss You Can Do It",movie,"Documentary, Drama, Family",2013,tt2276000,7.9,260,
Miracle,movie,Drama,2013,tt3012818,5.8,137,
"Chinese Puzzle",movie,"Comedy, Drama, Romance",2013,tt1937118,6.9,15566,
"The Return of the Scarlet Pimpernel",movie,"Drama, History, Romance",1937,tt0030675,5.6,354,
"Kingsman: The Secret Service",movie,"Action, Adventure, Comedy",2014,tt2802144,7.7,752079,
Inferno,movie,"Action, Adventure, Crime",2016,tt3062096,6.2,196089,
"Batman v Superman: Dawn of Justice",movie,"Action, Adventure, Sci-Fi",2016,tt2975590,6.5,771081,
"The Cheshire Murders",movie,"Crime, Documentary",2013,tt2934036,6.5,3411,
"The French Minister",movie,Comedy,2013,tt2609222,6.4,4036,
"Mike Tyson: Undisputed Truth",movie,Comedy,2013,tt3009336,7.3,3281,
"7 Pecados Rurais",movie,Comedy,2013,tt3087700,5.7,1478,
Locke,movie,Drama,2013,tt2692904,7.1,164368,
"Scooby-Doo! Adventures: The Mystery Map",movie,"Adventure, Comedy, Family",2013,tt3043386,5.2,590,
Mortdecai,movie,"Action, Adventure, Comedy",2015,tt3045616,5.5,78556,
Trans-Action,movie,Documentary,2010,,,,
Minions,movie,"Adventure, Animation, Comedy",2015,tt2293640,6.4,273112,
"Instructions Not Included",movie,"Comedy, Drama",2013,tt2378281,7.5,33601,
"Katja's Adventure",movie,Family,1999,tt0202785,5.5,241,
"The Out List",movie,Documentary,2013,tt3037846,7.3,695,
